"Plot Title: Manz office"
"#","Date Time, GMT+02:00","Event, mm (LGR S/N: 20112198, SEN S/N: 20112198, LBL: Rainfall)","Coupler Detached (LGR S/N: 20112198)","Coupler Attached (LGR S/N: 20112198)","Host Connected (LGR S/N: 20112198)","End Of File (LGR S/N: 20112198)"
549,18/03/23 09:12:42 PM,138.938,,,,
550,18/03/25 09:29:37 PM,139.192,,,,
551,18/03/25 09:31:44 PM,139.446,,,,
552,18/03/25 09:33:51 PM,139.700,,,,
553,18/03/25 09:35:26 PM,139.954,,,,
554,18/03/25 09:36:44 PM,140.208,,,,
555,18/03/25 09:38:06 PM,140.462,,,,
556,18/03/25 09:42:24 PM,140.716,,,,
557,18/03/25 09:45:03 PM,140.970,,,,
558,18/03/25 09:47:34 PM,141.224,,,,
559,18/03/25 09:51:00 PM,141.478,,,,
560,18/03/25 11:02:26 PM,141.732,,,,
561,18/03/25 11:15:12 PM,141.986,,,,
562,18/03/25 11:21:16 PM,142.240,,,,
563,18/03/25 11:25:26 PM,142.494,,,,
564,18/03/25 11:30:04 PM,142.748,,,,
565,18/03/25 11:34:40 PM,143.002,,,,
566,18/03/25 11:38:12 PM,143.256,,,,
567,18/03/25 11:41:24 PM,143.510,,,,
568,18/03/25 11:45:00 PM,143.764,,,,
569,18/03/25 11:52:14 PM,144.018,,,,
570,18/03/26 12:16:31 AM,144.272,,,,
571,18/03/26 12:28:29 AM,144.526,,,,
572,18/03/26 12:35:45 AM,144.780,,,,
573,18/03/26 12:39:48 AM,145.034,,,,
574,18/03/26 12:43:00 AM,145.288,,,,
575,18/03/26 12:45:46 AM,145.542,,,,
576,18/03/26 12:50:05 AM,145.796,,,,
577,18/03/26 01:06:54 AM,146.050,,,,
578,18/03/26 01:25:04 AM,146.304,,,,
579,18/04/08 12:39:44 PM,146.558,,,,
580,18/04/08 12:40:30 PM,146.812,,,,
581,18/04/08 12:40:51 PM,147.066,,,,
582,18/04/08 12:41:45 PM,147.320,,,,
583,18/04/08 12:42:35 PM,147.574,,,,
584,18/04/08 12:43:30 PM,147.828,,,,
585,18/04/08 12:44:06 PM,148.082,,,,
586,18/04/08 12:44:49 PM,148.336,,,,
587,18/04/08 12:45:21 PM,148.590,,,,
588,18/04/08 12:46:03 PM,148.844,,,,
589,18/04/08 12:46:23 PM,149.098,,,,
590,18/04/08 12:46:52 PM,149.352,,,,
591,18/04/08 12:47:25 PM,149.606,,,,
592,18/04/08 12:48:25 PM,149.860,,,,
593,18/04/08 12:49:22 PM,150.114,,,,
594,18/04/08 12:51:08 PM,150.368,,,,
595,18/04/08 12:54:30 PM,150.622,,,,
596,18/04/08 09:50:35 PM,150.876,,,,
597,18/04/08 09:52:18 PM,151.130,,,,
598,18/04/08 09:55:54 PM,151.384,,,,
599,18/04/08 10:34:04 PM,151.638,,,,
600,18/04/11 12:15:09 AM,151.892,,,,
601,18/04/11 12:28:22 AM,152.146,,,,
602,18/04/11 12:42:40 AM,152.400,,,,
603,18/04/11 12:51:52 AM,152.654,,,,
604,18/04/11 12:57:17 AM,152.908,,,,
605,18/04/11 01:11:49 AM,153.162,,,,
606,18/04/11 04:17:08 AM,153.416,,,,
607,18/04/11 04:08:02 PM,153.670,,,,
608,18/04/11 04:25:49 PM,153.924,,,,
609,18/04/11 04:26:35 PM,154.178,,,,
610,18/04/11 04:36:50 PM,154.432,,,,
611,18/04/11 05:10:00 PM,154.686,,,,
612,18/04/11 05:12:08 PM,154.940,,,,
613,18/04/11 05:15:35 PM,155.194,,,,
614,18/04/11 05:21:35 PM,155.448,,,,
615,18/04/11 05:22:40 PM,155.702,,,,
616,18/04/11 05:25:59 PM,155.956,,,,
617,18/04/11 05:28:05 PM,156.210,,,,
618,18/04/11 05:29:07 PM,156.464,,,,
619,18/04/11 05:30:15 PM,156.718,,,,
620,18/04/11 05:33:20 PM,156.972,,,,
621,18/04/11 05:35:26 PM,157.226,,,,
622,18/04/11 05:44:54 PM,157.480,,,,
623,18/04/11 05:58:02 PM,157.734,,,,
624,18/04/11 06:03:05 PM,157.988,,,,
625,18/04/11 06:04:10 PM,158.242,,,,
626,18/04/11 06:06:33 PM,158.496,,,,
627,18/04/11 06:07:15 PM,158.750,,,,
628,18/04/11 06:09:13 PM,159.004,,,,
629,18/04/11 06:10:17 PM,159.258,,,,
630,18/04/11 06:11:57 PM,159.512,,,,
631,18/04/11 06:13:02 PM,159.766,,,,
632,18/04/11 06:16:50 PM,160.020,,,,
633,18/04/11 07:06:32 PM,160.274,,,,
634,18/04/11 07:07:45 PM,160.528,,,,
635,18/04/11 07:08:26 PM,160.782,,,,
636,18/04/11 07:09:46 PM,161.036,,,,
637,18/04/11 07:12:01 PM,161.290,,,,
638,18/04/11 07:13:39 PM,161.544,,,,
639,18/04/11 07:14:09 PM,161.798,,,,
640,18/04/11 07:14:58 PM,162.052,,,,
641,18/04/11 07:15:38 PM,162.306,,,,
642,18/04/11 07:27:10 PM,162.560,,,,
643,18/04/11 07:27:45 PM,162.814,,,,
644,18/04/11 07:28:24 PM,163.068,,,,
645,18/04/11 07:29:47 PM,163.322,,,,
646,18/04/11 07:33:27 PM,163.576,,,,
647,18/04/11 07:51:56 PM,163.830,,,,
648,18/04/11 07:52:45 PM,164.084,,,,
649,18/04/11 07:53:25 PM,164.338,,,,
650,18/04/11 07:55:03 PM,164.592,,,,
651,18/04/11 07:56:54 PM,164.846,,,,
652,18/04/11 07:59:18 PM,165.100,,,,
653,18/04/11 07:59:43 PM,165.354,,,,
654,18/04/11 08:00:18 PM,165.608,,,,
655,18/04/11 08:00:40 PM,165.862,,,,
656,18/04/11 08:03:01 PM,166.116,,,,
657,18/04/11 08:04:19 PM,166.370,,,,
658,18/04/11 08:08:43 PM,166.624,,,,
659,18/04/11 08:09:14 PM,166.878,,,,
660,18/04/11 08:10:18 PM,167.132,,,,
661,18/04/11 08:11:23 PM,167.386,,,,
662,18/04/11 08:13:04 PM,167.640,,,,
663,18/04/11 08:17:03 PM,167.894,,,,
664,18/04/11 08:47:18 PM,168.148,,,,
665,18/04/11 08:52:33 PM,168.402,,,,
666,18/04/11 08:56:50 PM,168.656,,,,
667,18/04/11 09:08:19 PM,168.910,,,,
668,18/04/11 09:17:49 PM,169.164,,,,
669,18/04/11 09:18:03 PM,169.418,,,,
670,18/04/11 09:18:23 PM,169.672,,,,
671,18/04/11 09:18:59 PM,169.926,,,,
672,18/04/11 09:19:17 PM,170.180,,,,
673,18/04/11 09:20:24 PM,170.434,,,,
674,18/04/11 09:22:53 PM,170.688,,,,
675,18/04/11 09:27:12 PM,170.942,,,,
676,18/04/11 09:50:46 PM,171.196,,,,
677,18/04/11 10:02:53 PM,171.450,,,,
678,18/04/11 10:04:12 PM,171.704,,,,
679,18/04/11 10:05:55 PM,171.958,,,,
680,18/04/11 10:07:38 PM,172.212,,,,
681,18/04/11 10:08:39 PM,172.466,,,,
682,18/04/11 10:10:53 PM,172.720,,,,
683,18/04/11 10:12:17 PM,172.974,,,,
684,18/04/11 10:13:53 PM,173.228,,,,
685,18/04/11 10:16:07 PM,173.482,,,,
686,18/04/11 10:17:52 PM,173.736,,,,
687,18/04/11 10:19:17 PM,173.990,,,,
688,18/04/11 10:24:01 PM,174.244,,,,
689,18/04/11 10:33:51 PM,174.498,,,,
690,18/04/11 10:34:36 PM,174.752,,,,
691,18/04/11 10:35:07 PM,175.006,,,,
692,18/04/11 10:36:06 PM,175.260,,,,
693,18/04/11 10:37:11 PM,175.514,,,,
694,18/04/11 10:39:02 PM,175.768,,,,
695,18/04/11 10:40:42 PM,176.022,,,,
696,18/04/11 10:41:27 PM,176.276,,,,
697,18/04/11 10:41:46 PM,176.530,,,,
698,18/04/11 10:42:11 PM,176.784,,,,
699,18/04/11 10:42:35 PM,177.038,,,,
700,18/04/11 10:43:22 PM,177.292,,,,
701,18/04/11 10:43:43 PM,177.546,,,,
702,18/04/11 10:44:27 PM,177.800,,,,
703,18/04/11 10:44:40 PM,178.054,,,,
704,18/04/11 10:45:14 PM,178.308,,,,
705,18/04/11 10:45:49 PM,178.562,,,,
706,18/04/11 10:50:25 PM,178.816,,,,
707,18/04/12 12:10:47 AM,179.070,,,,
708,18/04/12 12:21:26 AM,179.324,,,,
709,18/04/12 12:22:08 AM,179.578,,,,
710,18/04/12 12:22:52 AM,179.832,,,,
711,18/04/12 12:23:09 AM,180.086,,,,
712,18/04/12 12:23:31 AM,180.340,,,,
713,18/04/12 12:23:52 AM,180.594,,,,
714,18/04/12 12:24:25 AM,180.848,,,,
715,18/04/12 12:24:52 AM,181.102,,,,
716,18/04/12 12:25:28 AM,181.356,,,,
717,18/04/12 12:26:58 AM,181.610,,,,
718,18/04/12 12:29:25 AM,181.864,,,,
719,18/04/12 12:30:38 AM,182.118,,,,
720,18/04/12 12:32:02 AM,182.372,,,,
721,18/04/12 12:33:06 AM,182.626,,,,
722,18/04/12 12:38:37 AM,182.880,,,,
723,18/04/12 12:42:32 AM,183.134,,,,
724,18/04/12 12:44:01 AM,183.388,,,,
725,18/04/12 12:44:17 AM,183.642,,,,
726,18/04/12 12:45:03 AM,183.896,,,,
727,18/04/12 12:45:32 AM,184.150,,,,
728,18/04/12 12:45:54 AM,184.404,,,,
729,18/04/12 12:46:07 AM,184.658,,,,
730,18/04/12 12:46:50 AM,184.912,,,,
731,18/04/12 12:47:32 AM,185.166,,,,
732,18/04/12 12:48:53 AM,185.420,,,,
733,18/04/12 12:51:09 AM,185.674,,,,
734,18/04/12 02:11:25 AM,185.928,,,,
735,18/04/12 04:08:02 AM,186.182,,,,
736,18/04/12 04:09:39 AM,186.436,,,,
737,18/04/15 10:51:08 AM,186.690,,,,
738,18/04/15 10:55:43 AM,186.944,,,,
739,18/04/15 10:56:05 AM,187.198,,,,
740,18/04/15 10:56:19 AM,187.452,,,,
741,18/04/15 10:56:39 AM,187.706,,,,
742,18/04/15 10:56:53 AM,187.960,,,,
743,18/04/15 10:57:17 AM,188.214,,,,
744,18/04/15 10:57:30 AM,188.468,,,,
745,18/04/15 10:57:53 AM,188.722,,,,
746,18/04/15 10:58:11 AM,188.976,,,,
747,18/04/15 10:58:41 AM,189.230,,,,
748,18/04/15 10:59:07 AM,189.484,,,,
749,18/04/15 10:59:46 AM,189.738,,,,
750,18/04/15 11:00:33 AM,189.992,,,,
751,18/04/15 11:02:56 AM,190.246,,,,
752,18/04/15 11:05:23 AM,190.500,,,,
753,18/04/15 11:08:31 AM,190.754,,,,
754,18/04/15 11:10:32 AM,191.008,,,,
755,18/04/16 12:08:11 AM,191.262,,,,
756,18/04/16 12:08:29 AM,191.516,,,,
757,18/04/16 12:09:05 AM,191.770,,,,
758,18/04/16 12:11:26 AM,192.024,,,,
759,18/04/16 12:23:03 AM,192.278,,,,
760,18/04/20 09:45:48 AM,,,Logged,,
761,18/04/20 09:45:49 AM,,,,Logged,
762,18/04/20 09:46:06 AM,192.278,,,,Logged
